Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%
CANDICE WIGGINS,TUL,27,0.9,2.1,44.8,0.3,1.0,29.0,0.2,0.9,24.1,0.2,0.6,41.2,0.4,0.8,45.8,1.2,3.6,33.6
CAPPIE PONDEXTER,NYL,31,1.9,3.5,52.8,0.4,1.6,27.1,2.1,7.3,29.4,0.0,0.1,0.0,0.0,0.1,50.0,1.2,3.2,38.1
CAROLYN SWORDS,CHI,24,1.3,1.7,77.8,0.2,0.4,42.9,0.1,0.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CATHRINE KRAAYEVELD,SAN,32,0.1,0.1,100,0.0,0.2,0.0,0.1,0.4,33.3,0.2,0.3,75.0,0.1,0.1,100,0.3,1.6,20.0
CHANTE BLACK,SAN,28,1.0,1.0,100,0.0,1.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0
CHARDE HOUSTON,PHO,28,1.1,1.9,56.9,0.7,1.6,42.6,0.3,0.8,34.6,0.1,0.2,50.0,0.0,0.5,0.0,0.2,1.1,19.4
CHELSEA HOPKINS,SAN,23,0.0,0.8,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,33.3
CHELSEA POPPENS,SAN,23,0.3,0.5,50.0,0.4,0.8,50.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHUCKY JEFFERY,NYL,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-,-,-,-,-,-,0.0,0.5,0.0
CIERRA BRAVARD,SEA,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0
COURTNEY CLEMENTS,ATL,24,0.0,0.5,8.3,0.0,0.3,12.5,0.4,1.6,22.5,0.0,0.3,0.0,0.0,0.0,0.0,0.4,1.5,25.0
COURTNEY PARIS,TUL,26,1.6,2.9,53.7,0.2,0.9,21.1,0.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
COURTNEY VANDERSLOOT,CHI,25,1.6,3.3,49.1,0.2,1.2,18.4,0.8,1.9,43.8,0.0,0.1,33.3,0.0,0.1,33.3,0.5,1.5,30.6
CRYSTAL LANGHORNE,WAS,27,3.1,4.7,65.8,0.6,1.4,41.7,1.2,3.3,37.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,12.5
DANIELLE ADAMS,SAN,25,2.5,3.9,65.6,0.5,1.4,34.0,0.8,2.7,28.3,0.0,0.0,0.0,0.0,0.1,0.0,1.2,3.7,33.3
DANIELLE ROBINSON,SAN,25,2.5,4.4,56.9,0.2,0.5,30.8,2.0,5.2,37.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
DAVELLYN WHYTE,SAN,23,0.4,1.1,38.7,0.3,0.7,42.1,0.1,0.7,20.0,0.0,0.1,0.0,0.1,0.3,25.0,0.6,1.9,30.9
DELISHA MILTON-JONES,NYL,39,1.3,2.6,51.5,0.5,1.1,42.9,1.2,3.3,34.9,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.9,21.7
DEWANNA BONNER,PHO,26,2.2,3.3,68.5,0.2,1.1,15.8,0.7,2.2,32.0,0.2,0.3,50.0,0.0,0.4,12.5,1.4,4.3,32.7
DEVEREAUX PETERS,MIN,24,1.0,1.8,53.2,0.2,0.7,26.1,0.6,1.9,31.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DIANA TAURASI,PHO,32,1.9,2.8,69.3,0.7,1.4,47.8,1.5,3.3,45.3,0.1,0.2,33.3,0.0,0.0,0.0,2.1,6.0,34.9
EBONY HOFFMAN,LAS,31,0.6,0.8,73.1,0.0,0.3,9.1,0.8,1.7,43.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,7.7
ELENA DELLE DONNE,CHI,24,1.2,2.3,50.7,1.5,3.2,45.4,1.7,4.7,35.9,0.1,0.2,40.0,0.0,0.1,33.3,1.3,2.9,44.3
EMMA MEESSEMAN,WAS,21,0.4,0.8,53.8,0.4,1.1,40.5,1.1,2.4,44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
EPIPHANNY PRINCE,CHI,26,1.0,2.2,46.4,0.5,1.5,31.3,1.3,4.0,32.5,0.2,0.5,40.0,0.0,0.2,0.0,1.8,4.5,41.3
ERIKA DE SOUZA,ATL,32,3.9,5.6,69.1,0.8,2.3,33.3,0.9,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERIN PHILLIPS,IND,29,0.3,0.7,46.2,0.0,0.2,0.0,0.4,1.9,20.6,0.2,0.6,37.5,0.4,0.6,66.7,0.9,1.9,47.1
ERIN THORN,IND,33,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8,20.0,0.0,0.3,0.0,0.0,0.0,0.0,0.2,0.8,20.0
ERLANA LARKINS,IND,28,2.6,4.4,58.9,0.3,0.8,42.3,0.1,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESSENCE CARSON,NYL,27,2.5,3.8,66.7,1.0,1.8,57.1,1.8,3.8,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,33.3
FARHIYA ABDI,LAS,22,0.4,0.7,50.0,0.1,0.6,12.5,0.6,1.4,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLORY JOHNSON,TUL,23,3.4,6.6,52.6,0.7,2.0,35.1,1.1,3.1,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3
IVORY LATTA,WAS,29,0.7,1.7,43.9,1.0,2.5,39.5,0.8,2.3,34.6,0.1,0.1,66.7,0.1,0.3,28.6,2.0,5.0,39.8
IZIANE CASTRO MARQUES,CON,32,0.8,1.9,41.2,0.3,0.8,31.8,0.5,1.6,33.3,0.1,0.2,50.0,0.0,0.1,0.0,0.5,1.5,32.6
JANEL MCCARVILLE,MIN,31,1.2,1.7,70.4,0.1,0.2,60.0,1.0,2.8,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,42.9
JANTEL LAVENDER,LAS,25,1.6,2.5,63.1,0.8,1.8,42.6,0.8,1.9,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JASMINE HASSELL,IND,23,0.4,0.9,47.4,0.1,0.7,14.3,0.1,0.6,15.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JASMINE JAMES,PHO,22,0.4,1.2,36.8,0.1,0.6,20.0,0.6,1.1,52.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
JASMINE THOMAS,ATL,24,1.2,2.3,50.6,0.8,1.6,50.0,1.1,3.7,29.1,0.1,0.4,30.0,0.1,0.2,40.0,0.3,1.7,19.0
JAYNE APPEL MARINELLI,SAN,26,2.0,3.3,61.5,0.2,0.5,46.7,0.1,0.2,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.3
JEANETTE POHLEN-MAVUNGA,IND,25,0.1,0.3,25.0,0.0,0.2,0.0,0.2,0.6,37.5,0.0,0.0,0.0,0.1,0.6,20.0,0.6,1.5,42.1
JENNA O'HEA,LAS,27,0.1,0.3,37.5,0.1,0.2,33.3,0.1,0.3,30.0,0.2,0.6,28.6,0.2,0.5,40.0,0.6,1.0,57.1
JENNIFER LACY,TUL,31,0.3,0.8,33.3,0.2,0.5,46.7,0.4,0.9,41.4,0.1,0.3,50.0,0.1,0.1,66.7,0.4,2.0,21.0
JESSICA BRELAND,IND,26,1.0,2.1,47.6,0.5,1.1,50.0,0.8,2.1,37.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JESSICA MOORE,WAS,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0
JIA PERKINS,SAN,32,1.3,2.3,55.1,0.6,1.6,33.9,2.2,5.9,36.6,0.0,0.1,25.0,0.0,0.1,50.0,1.3,3.2,39.8
JOSLYN TINKLE,SEA,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,-,-,-,0.0,0.4,0.0
JULIE WOJTA,SAN,25,0.7,0.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0
KALANA GREENE,CON,26,1.4,2.4,58.0,0.1,0.7,20.8,0.4,1.2,34.1,0.0,0.1,0.0,0.0,0.1,33.3,0.1,0.6,14.3
KAMIKO WILLIAMS,NYL,23,0.5,0.8,55.6,0.1,0.7,17.4,0.4,1.4,29.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,31.6
KARA BRAXTON,NYL,31,2.8,4.8,57.7,0.9,2.5,36.5,0.1,0.6,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KARA LAWSON,CON,33,0.3,0.4,75.0,0.6,1.0,55.6,1.7,4.7,35.7,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.2,46.8
KARIMA CHRISTMAS-KELLY,IND,24,1.7,3.4,49.1,0.3,1.0,26.5,0.1,0.6,25.0,0.2,0.5,40.0,0.3,0.4,63.6,0.5,2.2,22.7
KATIE DOUGLAS,IND,35,2.5,4.0,62.5,0.3,1.0,25.0,0.8,1.8,42.9,0.0,0.3,0.0,0.0,0.3,0.0,1.8,6.3,28.0
KATIE SMITH,NYL,40,0.2,0.5,44.4,0.1,0.2,57.1,1.1,2.6,40.4,0.0,0.0,0.0,0.0,0.0,100,0.8,2.6,31.0
KAYLA ALEXANDER,SAN,23,0.8,1.5,54.2,0.2,0.8,28.0,0.1,0.3,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KAYLA PEDERSEN,CON,25,0.8,1.4,55.3,0.1,0.6,10.5,0.3,1.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KELLY FARIS,CON,23,0.3,0.4,77.8,0.0,0.1,0.0,0.2,0.5,30.8,0.0,0.0,0.0,0.0,0.1,0.0,0.3,1.0,30.4
KELSEY BONE,NYL,22,2.1,3.8,56.2,0.6,1.8,32.3,0.2,0.6,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KELSEY GRIFFIN,CON,26,1.5,2.4,62.7,0.2,0.7,34.8,1.1,3.0,36.6,0.1,0.1,50.0,0.0,0.1,33.3,0.3,1.0,29.4
KIA VAUGHN,WAS,27,1.2,2.0,62.7,0.6,2.0,31.3,1.1,2.9,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRISTI TOLIVER,LAS,27,1.1,1.6,66.7,0.6,1.1,52.8,2.3,5.2,43.3,0.1,0.4,33.3,0.2,0.5,45.5,1.2,3.1,38.7
KRYSTAL THOMAS,PHO,25,0.9,1.7,56.1,0.0,0.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAYSHIA CLARENDON,IND,23,0.9,1.7,52.9,0.3,1.5,20.5,0.4,1.5,27.3,0.0,0.1,33.3,0.1,0.1,50.0,0.2,0.6,26.3
LE'COE WILLINGHAM,ATL,33,0.8,1.5,54.9,0.1,0.4,33.3,0.3,0.7,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,30.4
LEILANI MITCHELL,NYL,29,0.3,0.5,56.3,0.1,0.4,35.7,0.2,0.5,44.4,0.3,0.3,80.0,0.1,0.1,100,0.8,2.3,34.6
LINDSAY WHALEN,MIN,32,3.3,5.1,63.4,0.6,1.9,33.8,1.9,4.6,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,14.3
LINDSEY HARDING,LAS,30,1.6,2.7,61.4,0.5,1.6,30.2,1.8,4.3,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,18.2
LINDSEY MOORE,MIN,23,0.1,0.5,22.2,0.1,0.2,40.0,0.0,0.2,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,25.0
LIZ CAMBAGE,TUL,22,4.4,6.7,65.4,0.7,1.9,37.8,0.3,1.0,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LYNETTA KIZER,PHO,24,0.8,1.3,60.0,0.0,0.1,25.0,0.3,1.1,31.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARISSA COLEMAN,LAS,27,0.5,1.0,52.9,0.1,0.2,25.0,0.5,1.3,41.9,0.1,0.3,33.3,0.2,0.4,37.5,0.5,1.1,41.7
MATEE AJAVON,WAS,28,1.4,2.4,57.3,0.1,1.0,12.1,0.7,2.5,29.8,0.0,0.1,50.0,0.0,0.0,0.0,0.5,1.7,30.5
MAYA MOORE,MIN,25,2.5,3.8,66.7,0.4,0.9,46.9,1.8,4.1,43.5,0.1,0.1,66.7,0.2,0.3,71.4,1.9,4.4,43.6
MICHELLE CAMPBELL,CHI,30,0.2,0.7,35.0,0.1,0.2,40.0,0.2,0.9,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICHELLE SNOW,WAS,34,0.6,1.0,57.1,0.8,1.5,50.0,0.8,2.0,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MISTIE BASS,CON,30,2.3,3.5,67.5,0.3,1.1,25.0,0.2,0.6,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONICA WRIGHT,MIN,25,1.1,2.1,51.5,0.7,1.5,47.9,1.3,3.1,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.1,27.8
MONIQUE CURRIE,WAS,31,1.1,2.3,48.7,0.3,1.0,28.6,1.5,3.7,40.8,0.1,0.1,100,0.0,0.1,0.0,0.6,1.8,33.3
NADIRAH MCKENITH,WAS,22,0.5,1.0,45.2,0.1,0.3,20.0,0.2,0.5,40.0,0.0,0.0,0.0,0.1,0.1,100,0.2,0.7,28.6
NAKIA SANFORD,SEA,38,0.3,1.0,33.3,0.1,0.5,28.6,0.1,0.3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NATASHA LACY,CON,28,0.3,3.7,9.1,0.0,0.3,0.0,0.3,1.7,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
NICOLE POWELL,TUL,32,0.2,0.3,63.6,0.3,0.7,45.5,0.6,1.3,42.9,0.0,0.2,16.7,0.1,0.2,50.0,1.1,3.0,37.0
NNEKA OGWUMIKE,LAS,23,4.7,6.8,69.7,0.5,1.8,27.9,0.4,1.2,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,40.0
NOELLE QUINN,SEA,29,0.5,0.8,69.2,0.4,1.2,35.0,0.7,2.2,32.9,0.1,0.4,27.3,0.0,0.2,0.0,0.3,1.1,26.3
PENNY TAYLOR,PHO,33,1.2,2.1,57.1,0.4,0.8,50.0,0.1,0.5,20.0,0.4,0.4,100,0.3,0.3,100,0.3,1.4,21.4
PLENETTE PIERSON,NYL,32,2.4,4.8,49.7,1.0,3.3,29.2,1.3,3.2,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
QUANITRA HOLLINGSWORTH,WAS,25,0.3,0.7,40.0,0.2,0.3,50.0,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RACHEL JARRY,MIN,22,0.2,0.5,50.0,0.0,0.1,33.3,0.1,0.4,27.3,0.2,0.2,100,0.4,0.4,100,0.2,0.4,42.9
REBEKKAH BRUNSON,MIN,32,2.6,3.5,72.6,0.5,1.5,32.0,1.4,3.9,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
RENEE MONTGOMERY,CON,27,0.9,1.2,77.8,0.4,0.9,47.6,0.6,2.8,21.9,0.0,0.1,0.0,0.0,0.1,0.0,1.6,4.7,33.6
RIQUNA WILLIAMS,TUL,24,2.0,3.4,59.1,0.5,1.9,26.9,0.9,3.2,28.7,0.1,0.3,25.0,0.3,0.5,46.2,1.4,3.6,38.1
RONEEKA HODGES,TUL,31,0.3,0.4,64.3,0.0,0.1,25.0,0.2,0.5,38.9,0.4,1.1,32.4,0.3,0.7,38.9,0.7,1.9,37.1
RUTH RILEY,ATL,34,0.0,0.0,0.0,0.2,0.3,75.0,0.1,0.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,40.0
SAMANTHA PRAHALIS,NYL,24,0.3,0.3,100,0.1,0.3,33.3,0.4,1.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
SANCHO LYTTLE,ATL,30,2.0,2.5,80.0,1.2,2.0,58.3,2.7,6.3,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.8,40.0
SASHA GOODLETT,IND,23,0.5,1.1,42.9,0.0,0.4,0.0,0.3,0.6,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEIMONE AUGUSTUS,MIN,30,2.2,3.0,73.1,1.2,2.3,51.4,2.9,5.8,49.2,0.0,0.1,0.0,0.1,0.1,100,0.6,2.0,28.6
SHAMEKA CHRISTON,SAN,32,0.1,0.4,16.7,0.2,0.5,29.4,0.8,2.5,30.5,0.2,0.3,57.1,0.1,0.2,75.0,1.3,4.4,29.7
SHARNEE ZOLL-NORMAN,CHI,27,0.2,0.4,37.5,0.0,0.2,0.0,0.2,0.6,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
SHAVONTE ZELLOUS,IND,27,2.2,3.8,58.6,0.3,1.0,27.6,1.2,3.4,34.0,0.3,0.5,53.8,0.0,0.2,20.0,1.1,3.2,33.3
SHAY MURPHY,CHI,29,0.6,1.1,52.8,0.1,0.3,33.3,0.2,0.8,22.2,0.2,0.5,42.9,0.1,0.7,10.0,0.2,1.2,15.0
SHEKINNA STRICKLEN,SEA,23,1.1,1.6,69.6,0.5,1.4,38.3,0.6,1.7,33.9,0.1,0.3,20.0,0.1,0.3,20.0,1.5,4.2,35.9
SHENISE JOHNSON,SAN,23,1.8,3.5,50.9,0.5,1.3,37.2,1.4,3.7,37.7,0.0,0.2,0.0,0.1,0.2,50.0,0.6,2.3,27.6
SKYLAR DIGGINS,TUL,23,1.4,2.8,50.5,0.4,1.5,26.5,0.3,1.7,20.8,0.0,0.1,33.3,0.0,0.2,16.7,0.5,2.1,24.2
SUGAR RODGERS,MIN,24,0.3,0.5,46.2,0.0,0.2,20.0,0.1,0.4,20.0,0.1,0.2,50.0,0.0,0.0,0.0,0.4,1.3,30.0
SWIN CASH,CHI,34,1.7,3.0,56.9,0.4,1.1,38.9,0.9,2.4,34.9,0.1,0.1,50.0,0.1,0.3,37.5,0.4,1.5,23.5
SYDNEY CARTER,CON,23,0.5,0.9,61.5,0.1,0.3,40.0,0.5,1.5,30.4,0.0,0.1,0.0,0.0,0.0,0.0,0.3,1.2,22.2
SYLVIA FOWLES,CHI,28,4.9,7.6,65.0,1.0,2.1,45.6,0.3,0.8,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAMERA YOUNG,CHI,27,1.1,2.1,52.9,0.3,0.9,31.0,1.1,2.8,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TAMIKA CATCHINGS,IND,34,2.8,5.0,56.3,0.5,1.0,45.2,1.5,5.3,27.8,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.7,32.4
TAN WHITE,CON,31,1.5,2.5,57.1,0.9,2.2,38.8,0.8,3.4,24.3,0.0,0.3,0.0,0.1,0.5,25.0,0.6,2.9,20.3
TANISHA WRIGHT,SEA,30,1.9,3.5,54.6,0.6,1.4,38.8,1.4,3.5,41.5,0.0,0.0,100,0.1,0.1,50.0,0.3,1.2,25.0
TAYLER HILL,WAS,23,0.4,0.9,41.9,0.2,0.8,25.0,0.2,0.8,28.6,0.3,0.5,66.7,0.1,0.2,66.7,0.8,2.7,29.3
TEMEKA JOHNSON,SEA,31,1.4,2.2,64.3,0.9,2.3,37.3,0.6,2.0,31.3,0.1,0.2,60.0,0.0,0.0,0.0,0.6,1.6,35.3
TIANNA HAWKINS,SEA,23,0.8,1.1,75.7,0.2,0.4,50.0,0.3,0.6,45.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.6,23.8
TIERRA RUFFIN-PRATT,WAS,23,0.4,1.2,33.3,0.2,0.5,37.5,0.9,2.3,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,20.0
TIFFANY HAYES,ATL,24,1.8,3.5,50.6,0.4,1.3,34.5,0.3,1.1,23.1,0.1,0.1,100,0.1,0.2,50.0,0.9,2.5,35.1
TIFFANY JACKSON,TUL,29,1.3,2.7,49.0,0.2,1.1,15.0,0.3,0.7,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TINA CHARLES,CON,25,2.6,5.0,52.1,2.5,5.9,42.4,2.4,7.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
TINA THOMPSON,SEA,39,0.9,1.6,58.2,0.9,1.9,43.9,1.0,2.7,35.5,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.7,37.3
TONI YOUNG,NYL,23,0.8,1.1,78.1,0.4,1.2,35.1,0.6,1.7,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
