Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%
KYM HAMPTON,NYL,35,2.0,3.4,58.9,1.1,2.6,41.7,0.5,1.5,32.6,0.0,0.0,0.0,-,-,-,0.0,0.2,0.0
LADY GROOMS,UTA,27,1.5,3.3,46.7,0.3,0.9,29.2,0.3,1.4,17.5,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.8,11.1
LATASHA BYEARS,SAC,24,2.1,3.7,56.6,1.0,2.3,42.6,0.5,1.6,30.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,20.0
LAURE SAVASTA,SAC,24,0.3,0.6,44.4,0.0,0.5,0.0,0.2,0.7,30.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,2.0,25.0
LINDA BURGESS,LAS,28,1.6,2.6,62.2,0.7,1.4,47.5,0.3,0.8,34.8,0.2,0.2,100,0.0,0.0,0.0,0.2,0.3,66.7
LISA LESLIE,LAS,25,2.7,5.2,51.4,1.5,3.4,42.7,1.0,2.6,38.4,0.1,0.4,33.3,0.0,0.5,0.0,0.5,1.8,28.6
LYNETTE WOODARD,CLE,38,1.8,3.1,58.0,0.9,3.0,31.3,0.4,1.4,25.6,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.6,0.0
MARCIE ALBERTS,CLE,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.7,0.0
MARGO CLARK,SAC,27,0.3,0.5,50.0,0.3,0.3,100,0.3,0.5,50.0,-,-,-,-,-,-,0.0,0.5,0.0
MARLIES ASKAMP,PHO,27,1.9,3.6,53.0,0.3,1.6,17.8,0.3,1.1,25.8,0.0,0.0,0.0,-,-,-,0.0,0.1,0.0
MEGAN COMPAIN,UTA,22,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,33.3,0.0,0.0,0.0,-,-,-,0.5,2.0,25.0
MERLAKIA JONES,CLE,25,0.7,1.1,61.3,1.0,2.6,38.9,1.4,4.1,35.1,0.1,0.2,50.0,0.0,0.3,0.0,0.3,0.7,44.4
MICHELE TIMMS,PHO,33,0.7,2.0,37.7,0.6,1.9,32.0,0.4,1.7,25.5,0.3,0.6,50.0,0.3,0.9,33.3,1.6,4.6,34.4
MICHELLE EDWARDS,CLE,32,1.4,2.3,58.7,1.3,2.4,52.1,0.9,2.6,35.3,0.0,0.1,0.0,0.0,0.0,0.0,0.4,1.4,26.1
MIKIKO HAGIWARA,PHO,28,0.1,0.3,42.9,0.1,0.3,22.2,0.2,0.5,41.7,0.4,0.7,66.7,0.0,0.5,0.0,0.7,2.4,26.8
MILICA VUKADINOVIC,CHA,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,1.0,1.0,100
MOLLY TUTER,PHO,22,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,-,-,-,-,-,-,-,-,-
MONIQUE AMBERS,PHO,27,0.2,0.2,100,0.0,0.2,0.0,0.0,0.1,0.0,-,-,-,-,-,-,0.0,0.0,0.0
MWADI MABIKA,LAS,21,1.3,2.0,65.1,0.3,1.0,35.0,0.6,1.5,37.5,0.0,0.4,0.0,0.0,0.0,0.0,0.4,2.0,22.2
NANCY LIEBERMAN,PHO,39,0.4,0.7,58.8,0.0,0.4,11.1,0.3,1.0,32.0,0.0,1.0,0.0,1.0,1.0,100,0.3,1.5,20.8
NICOLE LEVESQUE,CHA,26,0.1,0.3,28.6,0.1,0.1,50.0,0.3,0.8,42.9,0.2,0.8,22.2,0.2,0.8,25.0,0.9,2.4,37.7
PAM MCGEE,SAC,35,2.1,3.4,63.7,1.0,2.6,39.4,0.4,1.9,21.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.7,28.6
PENNY MOORE,CHA,29,0.9,1.5,58.1,0.3,0.9,32.0,0.7,2.4,28.8,0.0,0.3,0.0,0.0,1.0,0.0,0.3,1.1,23.8
PENNY TOLER,LAS,32,1.2,2.8,42.9,1.9,3.8,51.4,1.7,4.0,42.9,0.0,0.2,0.0,0.0,0.8,0.0,0.4,1.4,26.7
PIETRA GAY,HOU,23,0.2,0.2,100,0.0,0.5,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0
RAEGAN SCOTT,UTA,22,0.0,0.3,0.0,0.5,1.0,50.0,0.3,0.6,40.0,-,-,-,-,-,-,0.0,0.0,0.0
REBECCA LOBO,NYL,24,2.1,4.0,52.2,1.1,3.3,32.6,0.9,3.1,30.2,0.0,0.2,0.0,0.3,0.7,50.0,0.7,2.4,28.8
RHONDA BLADES,NYL,25,0.2,0.4,45.5,0.0,0.1,33.3,0.1,0.1,100,0.0,0.8,0.0,0.7,1.0,66.7,0.7,2.1,31.9
RHONDA MAPP,CHA,28,2.4,4.3,56.3,0.9,2.5,37.7,0.8,1.7,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,50.0
RUSHIA BROWN,CLE,26,1.1,1.8,65.3,0.8,1.7,45.7,0.4,1.0,39.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RUTHIE BOLTON,SAC,31,1.2,2.5,48.3,1.0,2.9,36.2,1.8,3.8,46.7,0.6,1.1,50.0,0.3,0.9,33.3,2.3,7.0,33.3
RYNELDI BECENTI,PHO,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-,-,-
SHARON MANNING,CHA,29,1.5,2.9,53.1,0.3,1.0,27.6,0.3,0.5,46.7,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0
SHERYL SWOOPES,HOU,27,1.1,1.3,83.3,0.8,1.4,54.5,0.6,1.6,35.7,0.3,0.5,50.0,0.0,1.0,0.0,0.5,2.2,23.1
SOPHIA WITHERSPOON,NYL,28,2.5,4.7,53.4,0.4,1.6,26.7,0.5,1.5,32.6,0.4,1.1,35.3,0.7,1.4,46.2,1.2,3.6,33.3
SUE WICKS,NYL,31,0.6,1.8,36.0,0.5,1.3,42.9,0.1,0.5,20.0,0.0,0.2,0.0,-,-,-,0.2,0.7,33.3
SUSIE HOPSON-SHELTON,CHA,24,0.8,1.2,71.4,1.0,1.5,66.7,0.0,0.2,0.0,-,-,-,-,-,-,0.0,0.0,0.0
TAJAMA ABRAHAM,SAC,22,0.8,1.5,51.2,0.8,1.9,42.3,0.3,1.0,24.1,0.0,0.0,0.0,1.0,2.0,50.0,0.2,0.2,100
TAMECKA DIXON,LAS,22,1.8,3.0,58.5,0.7,1.9,36.0,1.1,2.6,43.5,0.0,0.3,0.0,0.0,0.0,0.0,1.1,2.5,46.2
TAMMI REISS,UTA,28,0.8,2.3,35.4,0.2,1.1,16.7,0.5,1.3,41.7,0.2,0.4,50.0,0.1,0.4,33.3,1.0,3.4,29.2
TAMMY JACKSON,HOU,35,1.2,2.1,55.0,0.4,1.3,31.4,0.0,0.5,7.7,0.0,0.0,0.0,-,-,-,0.0,0.1,0.0
TARA WILLIAMS,PHO,23,0.2,0.3,50.0,0.3,0.9,33.3,0.5,1.3,40.0,0.5,0.5,100,0.0,1.0,0.0,0.8,1.8,44.4
TERESA WEATHERSPOON,NYL,32,1.7,2.4,72.7,0.3,0.5,46.7,0.2,0.8,28.6,0.0,0.4,0.0,0.0,0.7,0.0,0.2,1.5,10.7
TIA JACKSON,PHO,26,0.4,0.8,47.6,0.2,0.5,33.3,0.3,1.1,24.1,0.0,0.0,0.0,-,-,-,0.2,0.6,37.5
TIFFANY WOOSLEY,HOU,25,0.2,0.5,30.8,0.2,0.5,38.5,0.2,0.5,30.8,0.0,0.6,0.0,0.7,1.0,66.7,0.7,2.1,31.8
TINA NICHOLSON,CLE,24,0.3,0.4,60.0,0.0,0.0,100,0.1,0.4,22.2,0.0,1.0,0.0,0.0,0.7,0.0,0.7,1.5,45.0
TINA THOMPSON,HOU,23,1.3,2.6,50.0,1.0,2.6,38.4,1.1,2.6,44.4,0.3,0.9,30.8,0.4,1.3,33.3,1.1,2.9,39.0
TONI FOSTER,PHO,26,1.9,3.6,54.0,0.9,2.2,41.0,0.4,1.1,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,16.7
TORA SUBER,CHA,23,0.4,0.8,52.4,0.2,0.7,22.2,0.1,0.4,18.2,0.2,0.5,33.3,0.3,0.5,50.0,0.8,2.1,40.4
TRAVESA GANT,LAS,26,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.3,0.0,-,-,-,0.0,0.0,0.0,0.0,1.0,0.0
TRENA TRICE-HILL,NYL,32,1.5,2.2,66.1,0.2,0.5,40.0,0.1,0.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,28.6
UMEKI WEBB,PHO,23,1.0,2.8,34.2,0.4,1.4,30.0,0.2,0.8,26.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,7.1
VICKIE JOHNSON,NYL,26,1.5,3.2,48.2,0.8,2.1,36.4,1.7,4.3,40.5,0.0,0.3,0.0,0.0,1.0,0.0,0.3,1.3,23.5
VICKY BULLETT,CHA,30,1.5,2.8,53.8,2.0,4.5,45.6,1.4,3.5,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.2,31.8
WANDA GUYTON,HOU,29,2.1,4.3,49.1,0.3,0.8,30.0,0.1,0.2,75.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0
WENDY PALMER,UTA,23,2.3,4.7,48.9,1.9,5.6,33.5,1.0,3.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.9,25.0
YOLANDA MOORE,HOU,23,0.2,0.5,42.9,0.1,0.8,12.5,0.1,0.4,20.0,-,-,-,-,-,-,0.0,0.0,0.0
YVETTE ANGEL,SAC,34,0.6,1.4,42.9,0.4,0.8,50.0,0.4,0.6,66.7,-,-,-,0.0,1.0,0.0,0.3,1.3,20.0
