Player,Team,Age,RA_FGM,RA_FGA,RA_FG%,ITP_FGM,ITP_FGA,ITP_FG%,MR_FGM,MR_FGA,MR_FG%,LC3_FGM,LC3_FGA,LC3_FG%,RC3_FGM,RC3_FGA,RC3_FG%,AB3_FGM,AB3_FGA,AB3_FG%
BRIANNA TURNER,PHO,26,1.7,2.6,64.8,0.3,0.5,47.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRIDGET CARLETON,MIN,26,0.4,0.8,53.6,0.1,0.3,44.4,0.2,0.4,40.0,0.2,0.3,55.6,0.1,0.3,42.9,0.6,1.9,31.3
BRIONNA JONES,CON,27,4.0,6.0,66.8,0.6,1.6,38.6,0.5,1.3,40.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
BRITTNEY SYKES,LAS,29,2.5,3.6,71.1,0.6,2.1,29.4,1.2,3.7,31.6,0.1,0.3,25.0,0.0,0.1,50.0,0.3,1.3,26.2
CANDACE PARKER,CHI,37,1.9,2.8,68.1,0.9,1.5,57.1,0.8,2.3,37.5,0.1,0.1,66.7,0.0,0.0,0.0,1.3,4.1,30.3
CHARLI COLLIER,DAL,23,0.2,0.3,60.0,0.2,0.6,30.0,0.4,0.6,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
CHELSEA GRAY,LVA,30,1.1,1.5,70.4,1.3,2.6,51.6,1.8,3.7,50.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,2.8,34.7
CHENNEDY CARTER,LAS,24,2.0,3.2,64.5,0.7,2.4,29.3,0.7,1.9,37.8,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3,25.0
CHEYENNE PARKER-TYUS,ATL,30,2.8,4.1,68.2,1.0,2.5,40.4,0.8,1.7,45.0,0.1,0.2,66.7,0.0,0.0,0.0,0.2,1.4,16.3
CHINEY OGWUMIKE,LAS,31,1.6,2.6,61.8,0.5,1.2,38.7,0.3,1.2,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,44.4
COURTNEY VANDERSLOOT,CHI,34,2.6,4.1,64.1,0.3,1.1,32.4,0.4,1.2,30.8,0.1,0.1,50.0,0.0,0.0,0.0,0.8,2.3,37.0
COURTNEY WILLIAMS,CON,29,0.7,1.4,51.1,0.8,1.5,54.0,2.7,6.6,40.9,0.1,0.2,50.0,0.1,0.2,33.3,0.5,1.6,32.1
CRYSTAL DANGERFIELD,NYL,25,0.6,0.9,61.3,0.3,1.1,31.4,0.4,0.9,44.8,0.1,0.1,75.0,0.0,0.2,16.7,0.6,1.8,31.7
DAMIRIS DANTAS,MIN,30,0.5,0.8,58.3,0.3,0.7,40.0,0.1,0.6,11.1,0.2,0.2,100,0.1,0.3,33.3,0.8,3.7,21.8
DANA EVANS,CHI,24,0.3,0.5,64.7,0.3,0.9,34.5,0.2,0.5,35.3,0.0,0.1,0.0,0.1,0.1,100,0.6,1.9,31.7
DANIELLE ROBINSON,IND,34,1.6,2.8,58.0,0.4,1.5,28.9,0.4,1.0,40.0,0.0,0.2,20.0,0.0,0.1,33.3,0.2,1.0,22.6
DEWANNA BONNER,CON,35,1.7,2.5,69.5,0.3,1.0,26.5,1.3,3.0,44.4,0.3,0.7,45.0,0.1,0.3,40.0,1.0,3.3,30.3
DEARICA HAMBY,LVA,29,2.3,3.7,62.7,0.6,1.2,47.6,0.0,0.2,12.5,0.0,0.2,0.0,0.1,0.5,11.8,0.4,1.5,28.0
DESTANNI HENDERSON,IND,24,0.8,1.6,49.2,0.2,0.5,36.8,0.3,0.8,32.1,0.1,0.3,44.4,0.1,0.2,57.1,0.5,1.4,34.6
DESTINY SLOCUM,ATL,25,0.3,0.3,100,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.3,0.3,100,0.7,2.3,28.6
DIDI RICHARDS,NYL,24,0.4,1.3,29.4,0.2,0.3,50.0,0.1,0.3,25.0,0.0,0.2,0.0,0.0,0.1,0.0,0.2,0.6,33.3
DIJONAI CARRINGTON,CON,25,1.4,2.8,51.0,0.3,0.8,39.3,0.1,0.3,18.2,0.0,0.0,0.0,0.0,0.2,25.0,0.5,1.6,31.6
DIAMOND DESHIELDS,PHO,28,2.3,3.6,63.3,1.1,3.0,37.4,0.6,2.6,23.4,0.1,0.3,25.0,0.0,0.3,12.5,0.6,2.5,25.0
DIANA TAURASI,PHO,41,1.0,1.6,61.2,0.3,0.9,35.7,0.6,1.7,34.6,0.3,0.5,50.0,0.1,0.3,50.0,2.6,8.1,32.3
ELENA DELLE DONNE,WAS,33,1.3,1.6,80.5,2.0,4.1,50.0,1.4,3.4,42.4,0.0,0.1,0.0,0.0,0.0,0.0,1.4,3.7,37.6
ELISSA CUNANE,MIN,22,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.3,0.0
ELIZABETH WILLIAMS,WAS,30,1.8,2.8,63.5,0.5,1.7,28.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EMILY ENGSTLER,IND,23,1.4,2.8,49.5,0.1,0.7,13.0,0.1,0.5,29.4,0.0,0.1,0.0,0.0,0.1,50.0,0.4,1.1,37.5
EMMA CANNON,IND,34,0.9,1.4,61.8,0.3,0.7,35.3,1.0,1.9,53.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,50.0
EMMA MEESSEMAN,CHI,30,2.5,3.2,79.8,1.3,2.5,53.9,1.2,2.8,42.4,0.0,0.1,33.3,0.0,0.0,0.0,0.3,1.0,34.3
EPIPHANNY PRINCE,SEA,35,0.2,0.5,46.7,0.2,0.5,33.3,0.3,1.1,31.4,0.1,0.1,66.7,0.0,0.1,33.3,0.5,1.6,34.0
ERICA WHEELER,ATL,32,0.8,1.7,45.1,0.6,1.5,41.3,1.1,3.5,30.2,0.0,0.1,0.0,0.1,0.3,37.5,0.7,2.1,33.9
EVINA WESTBROOK,WAS,24,0.4,0.6,70.0,0.3,0.8,40.0,0.1,0.4,25.0,0.1,0.1,100,0.1,0.1,100,0.2,0.9,16.7
EZI MAGBEGOR,SEA,23,2.9,4.2,69.3,0.7,1.7,40.0,0.2,0.6,28.6,0.0,0.0,0.0,0.1,0.1,50.0,0.2,0.8,32.0
GABBY WILLIAMS,SEA,26,1.8,2.7,66.7,0.4,1.0,43.2,0.3,1.1,25.0,0.1,0.4,13.3,0.0,0.1,0.0,0.4,1.5,30.2
HAN XU,NYL,23,1.6,2.7,58.1,0.8,1.9,43.3,0.5,1.2,43.6,0.0,0.0,100,0.0,0.0,100,0.4,1.1,41.2
HANNAH SJERVEN,MIN,25,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0
ILIANA RUPERT,LVA,21,0.4,0.5,75.0,0.1,0.2,66.7,0.2,0.3,60.0,0.1,0.4,40.0,0.1,0.4,33.3,0.6,1.6,37.0
ISABELLE HARRISON,DAL,29,2.2,3.9,57.0,0.7,2.1,34.7,0.3,1.1,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100
JACKIE YOUNG,LVA,25,1.5,2.4,65.0,1.4,3.4,40.0,1.3,2.6,47.8,0.2,0.3,77.8,0.1,0.2,40.0,1.2,3.0,40.6
JANTEL LAVENDER,SEA,34,0.8,1.2,68.8,0.3,0.8,33.3,0.4,1.2,33.3,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.9,21.7
JASMINE DICKEY,DAL,23,0.2,0.6,33.3,0.0,0.3,0.0,0.1,0.6,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,25.0
JASMINE THOMAS,CON,33,0.4,2.2,18.2,0.0,0.2,0.0,0.2,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,38.5
JASMINE WALKER,LAS,25,0.1,0.3,37.5,0.0,0.1,33.3,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.2,0.0,0.3,1.6,21.3
JAZMINE JONES,WAS,26,0.0,0.1,0.0,0.0,0.1,0.0,0.3,0.4,66.7,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.0
JENNIE SIMMS,PHO,29,0.9,1.2,72.0,0.2,0.5,45.5,0.1,0.4,37.5,0.1,0.3,40.0,0.0,0.1,0.0,0.1,0.5,16.7
JESSICA SHEPARD,MIN,26,2.1,3.5,60.3,0.6,1.4,42.9,0.2,0.6,36.4,0.0,0.1,50.0,0.0,0.0,0.0,0.1,0.6,23.8
JEWELL LOYD,SEA,29,1.3,2.2,59.0,0.8,2.4,35.3,1.1,3.5,32.3,0.3,0.9,36.7,0.0,0.0,0.0,2.0,5.2,39.0
JOCELYN WILLOUGHBY,NYL,25,0.8,1.4,57.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,100,0.2,0.9,20.0
JONQUEL JONES,CON,29,2.9,4.7,62.2,0.6,1.2,51.2,0.5,1.1,48.6,0.0,0.0,100,0.0,0.0,0.0,1.2,3.3,36.4
JORDIN CANADA,LAS,27,1.7,2.9,58.5,0.8,1.9,39.3,0.6,2.1,27.3,0.0,0.1,0.0,0.0,0.0,0.0,0.2,1.3,16.3
JOYNER HOLMES,CON,25,0.2,0.5,46.2,0.1,0.3,42.9,0.2,0.7,26.3,0.0,0.1,0.0,0.1,0.2,50.0,0.2,0.7,21.1
JULIE ALLEMAND,CHI,26,0.5,1.0,52.0,0.0,0.0,0.0,0.1,0.2,75.0,0.0,0.1,50.0,0.0,0.1,0.0,0.3,1.1,29.6
KAELA DAVIS,PHO,28,0.3,0.4,66.7,0.4,1.0,42.9,0.7,0.8,80.0,0.3,0.3,100,0.0,0.0,0.0,0.5,0.8,60.0
KAHLEAH COPPER,CHI,28,3.6,5.9,61.7,0.4,1.1,38.2,0.5,1.5,29.2,0.2,0.4,53.8,0.2,0.4,41.7,0.8,2.4,32.0
KAILA CHARLES,ATL,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,0.0,0.0,0.0
KAMIAH SMALLS,MIN,25,0.3,0.3,100,0.0,0.3,0.0,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0
KARLIE SAMUELSON,PHO,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,1.0,3.0,33.3
KATIE BENZAN,WAS,25,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,100,1.3,1.7,80.0
KATIE LOU SAMUELSON,LAS,26,0.8,1.3,64.3,0.2,0.7,21.7,0.6,2.0,30.2,0.2,0.4,50.0,0.1,0.2,40.0,1.5,4.4,33.8
KAYLA MCBRIDE,MIN,31,1.1,1.8,61.4,0.5,1.2,39.5,1.3,3.6,36.0,0.1,0.2,28.6,0.1,0.2,50.0,1.4,3.8,35.6
KAYLA THORNTON,DAL,30,1.3,1.8,69.2,0.3,0.6,45.0,0.5,1.3,40.0,0.0,0.1,0.0,0.1,0.1,50.0,0.6,1.9,32.9
KELSEY MITCHELL,IND,27,2.3,3.8,59.3,0.5,1.6,32.0,1.2,3.3,36.9,0.3,0.5,47.1,0.1,0.2,57.1,1.9,4.9,39.5
KELSEY PLUM,LVA,28,2.3,3.8,59.6,0.9,2.1,45.3,0.4,1.4,31.4,0.1,0.3,41.7,0.1,0.4,38.5,2.9,6.8,42.2
KENNEDY BURKE,WAS,26,1.2,1.7,70.8,0.2,0.9,25.0,0.1,0.4,33.3,0.1,0.2,50.0,0.0,0.2,0.0,0.7,1.9,35.7
KHAYLA POINTER,IND,24,0.1,0.3,50.0,0.4,0.4,100,0.1,0.2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,33.3
KIA VAUGHN,ATL,36,0.4,0.9,48.0,0.4,1.0,41.4,0.3,0.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KIAH STOKES,LVA,30,0.4,0.7,55.0,0.2,0.3,55.6,0.2,0.3,62.5,0.0,0.2,0.0,0.1,0.1,100,0.1,0.6,16.7
KIANA WILLIAMS,CON,24,0.0,0.3,0.0,0.3,0.5,50.0,0.0,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.8,33.3
KIANNA SMITH,LAS,24,0.4,0.5,80.0,0.1,0.5,16.7,0.1,0.5,16.7,0.0,0.1,0.0,0.0,0.0,0.0,0.5,1.5,29.4
KIERSTAN BELL,LVA,23,0.2,0.3,60.0,0.1,0.2,50.0,0.1,0.1,100,0.1,0.1,100,0.1,0.3,33.3,0.1,0.9,5.6
KRISTI TOLIVER,LAS,36,0.0,0.1,0.0,0.3,0.6,42.9,0.3,0.6,42.9,0.1,0.2,50.0,0.0,0.0,0.0,1.1,3.1,35.3
KRISTINE ANIGWE,PHO,26,0.4,0.7,66.7,0.1,0.4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KRISTY WALLACE,ATL,27,0.6,1.2,51.4,0.3,0.9,33.3,0.5,1.1,43.8,0.1,0.4,27.3,0.1,0.3,28.6,0.7,1.7,41.7
LEXIE BROWN,LAS,28,0.7,1.2,61.0,0.1,0.3,36.4,0.3,0.8,42.3,0.1,0.2,33.3,0.0,0.1,33.3,1.5,3.6,40.7
LEXIE HULL,IND,23,0.3,0.9,33.3,0.3,0.8,36.4,0.2,0.6,25.0,0.1,0.6,11.1,0.1,0.1,100,0.2,1.2,15.6
LI YUERU,CHI,24,0.5,0.9,57.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINDSAY ALLEN,MIN,28,0.6,0.9,62.5,0.4,1.0,44.4,0.3,0.8,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.6,57.1
LIZ CAMBAGE,LAS,31,2.7,3.9,69.4,1.5,3.0,48.7,0.3,1.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,28.6
LORELA CUBAJ,NYL,24,0.2,0.6,40.0,0.0,0.0,0.0,0.2,0.8,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MARINA MABREY,DAL,26,1.5,2.3,66.2,0.6,1.9,34.9,1.3,3.2,40.0,0.1,0.2,42.9,0.0,0.1,33.3,1.7,4.7,35.4
MARINE JOHANNÈS,NYL,28,0.5,0.8,61.1,0.2,0.5,36.4,0.5,1.0,54.2,0.1,0.4,20.0,0.0,0.0,100,2.2,4.8,45.6
MAYA CALDWELL,ATL,24,0.8,1.8,43.8,0.2,0.4,50.0,1.2,2.4,50.0,0.3,0.4,75.0,0.0,0.0,0.0,1.7,3.1,53.6
MEGAN GUSTAFSON,PHO,26,0.8,1.3,65.0,0.3,0.6,52.6,0.1,0.2,33.3,0.0,0.1,0.0,0.0,0.0,0.0,0.4,0.7,50.0
MEGAN WALKER,ATL,24,0.2,0.3,50.0,0.3,0.6,42.9,0.2,0.7,25.0,0.2,0.4,50.0,0.0,0.0,0.0,0.4,1.3,33.3
MERCEDES RUSSELL,SEA,27,0.6,1.4,42.9,0.2,0.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MICHAELA ONYENWERE,NYL,23,0.8,1.4,53.1,0.2,0.6,27.3,0.1,0.3,22.2,0.1,0.3,22.2,0.0,0.2,0.0,0.4,1.1,35.1
MONIQUE BILLINGS,ATL,27,1.4,2.3,60.4,0.6,1.5,38.2,0.4,1.3,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MORIAH JEFFERSON,MIN,29,0.7,1.4,53.5,1.3,2.7,48.2,0.5,1.8,30.9,0.0,0.1,25.0,0.0,0.1,33.3,1.1,2.2,49.3
MYISHA HINES-ALLEN,WAS,28,1.5,2.2,66.7,0.7,2.3,30.4,0.3,1.2,26.2,0.0,0.1,0.0,0.0,0.1,33.3,0.8,2.1,38.9
NALYSSA SMITH,IND,22,2.0,3.3,59.8,1.0,2.4,41.0,0.8,3.1,27.0,0.0,0.1,0.0,0.1,0.1,50.0,1.1,2.8,38.5
NAPHEESA COLLIER,MIN,26,1.8,2.3,77.8,0.0,1.0,0.0,0.5,1.5,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.8,28.6
NATALIE ACHONWA,MIN,30,1.5,2.3,68.0,0.2,0.7,25.0,0.4,1.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
NATASHA CLOUD,WAS,31,1.2,2.2,54.7,0.6,1.6,35.2,0.6,1.3,45.5,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.9,32.6
NATASHA HOWARD,NYL,31,3.4,5.1,67.4,1.2,3.3,36.8,0.4,1.2,32.6,0.0,0.2,0.0,0.1,0.1,100,0.8,2.4,32.9
NATISHA HIEDEMAN,CON,26,0.8,1.4,56.0,0.4,1.0,43.2,0.1,0.5,26.3,0.1,0.3,33.3,0.1,0.3,25.0,1.8,4.2,42.4
NAZ HILLMON,ATL,23,1.1,1.9,56.9,0.3,0.7,37.5,0.4,0.9,40.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
NIA CLOUDEN,CON,23,0.1,0.4,33.3,0.1,0.1,50.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.4,0.9,48.0
NIA COFFEY,ATL,28,0.3,1.1,29.4,0.4,1.3,33.3,0.9,2.0,43.8,0.1,0.2,33.3,0.0,0.1,0.0,0.5,1.7,29.6
NIKOLINA MILIĆ,MIN,29,1.7,2.7,62.3,0.5,0.9,55.6,0.2,0.3,55.6,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.7,28.6
NNEKA OGWUMIKE,LAS,32,3.8,5.1,73.1,1.7,3.6,47.2,1.2,3.0,40.8,0.0,0.1,0.0,0.1,0.1,50.0,0.6,1.5,37.3
ODYSSEY SIMS,CON,30,1.3,2.1,60.0,0.3,2.1,13.3,0.3,1.1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.1,26.7
OLIVIA NELSON-ODODA,LAS,22,1.2,1.8,67.9,0.3,0.7,40.9,0.1,0.3,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUEEN EGBO,IND,23,1.8,3.1,57.3,0.9,2.4,36.7,0.2,1.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RACHEL BANHAM,MIN,29,0.3,0.5,70.6,0.3,0.6,60.0,0.6,1.4,40.8,0.1,0.3,40.0,0.0,0.0,100,1.4,3.8,37.7
RAE BURRELL,LAS,23,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.3,1.7,20.0
RAINA PEREZ,SEA,24,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,0.0,0.0,0.0
REBECCA ALLEN,NYL,30,0.7,1.2,62.1,0.4,1.0,41.7,0.4,1.3,30.3,0.0,0.0,100,0.1,0.3,20.0,1.0,3.2,31.2
REBEKAH GARDNER,CHI,32,2.2,2.9,73.8,0.3,0.9,36.7,0.4,1.1,35.9,0.1,0.3,25.0,0.0,0.1,25.0,0.3,0.9,40.0
RENNIA DAVIS,IND,24,0.4,0.4,100,0.1,0.6,20.0,0.1,0.4,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
RESHANDA GRAY,PHO,30,0.5,0.9,54.2,0.3,0.5,66.7,0.0,0.3,14.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.5,23.1
RHYNE HOWARD,ATL,23,1.1,1.7,61.0,0.6,1.7,32.8,1.3,4.2,30.6,0.1,0.4,30.8,0.1,0.3,20.0,2.3,6.6,35.4
RIQUNA WILLIAMS,LVA,33,0.2,0.2,100,0.2,0.4,44.4,0.1,0.6,25.0,0.4,0.6,66.7,0.2,0.3,60.0,1.1,3.6,30.3
RUI MACHIDA,WAS,30,0.3,0.5,61.1,0.1,0.4,20.0,0.1,0.5,29.4,0.0,0.1,25.0,0.0,0.0,0.0,0.2,0.8,22.2
RUTHY HEBARD,CHI,25,0.7,1.1,64.0,0.3,0.7,43.8,0.1,0.3,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SABRINA IONESCU,NYL,25,1.5,2.5,60.0,1.2,2.6,46.7,0.9,2.3,37.8,0.1,0.1,66.7,0.0,0.1,33.3,2.2,6.7,32.8
SAM THOMAS,PHO,24,0.0,0.0,0.0,0.1,0.1,50.0,0.1,0.1,100,0.0,0.1,0.0,0.1,0.7,14.3,0.0,0.3,0.0
SAMI WHITCOMB,NYL,34,0.3,0.4,76.9,0.1,0.3,25.0,0.1,0.2,25.0,0.2,0.3,62.5,0.1,0.3,22.2,1.5,4.3,34.7
SATOU SABALLY,DAL,25,1.7,3.0,57.6,0.5,1.5,37.5,0.5,1.0,54.5,0.1,0.2,50.0,0.0,0.0,0.0,0.8,3.7,22.0
SHAKIRA AUSTIN,WAS,22,2.2,3.1,70.5,0.8,2.1,37.3,0.4,1.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHATORI WALKER-KIMBROUGH,WAS,28,1.0,1.5,64.8,0.2,0.8,20.7,0.4,1.2,31.7,0.1,0.4,25.0,0.1,0.1,75.0,0.6,1.7,34.5
SHEY PEDDY,PHO,34,1.4,2.3,58.2,0.5,1.2,45.0,0.1,0.4,33.3,0.2,0.6,38.1,0.2,0.4,46.2,1.0,3.2,30.0
SKYLAR DIGGINS,PHO,32,2.9,5.1,57.9,1.6,4.0,38.8,1.1,2.6,42.9,0.1,0.3,30.0,0.1,0.4,25.0,1.1,3.8,30.1
SOPHIE CUNNINGHAM,PHO,26,1.5,2.3,64.1,0.3,0.8,30.4,0.1,0.2,40.0,0.2,0.5,46.2,0.3,0.5,53.8,2.0,5.3,38.3
SPARKLE TAYLOR,CHI,27,0.5,0.5,100,0.5,0.5,100,1.5,1.5,100,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STEFANIE DOLSON,NYL,31,1.6,2.4,68.2,0.5,1.3,37.0,0.3,0.9,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.8,40.0
STEPHANIE JONES,CON,24,0.3,0.8,33.3,0.0,0.4,0.0,0.3,0.3,100,0.0,0.0,0.0,-,-,-,0.2,0.4,50.0
STEPHANIE TALBOT,SEA,29,0.6,0.9,65.5,0.3,0.8,42.3,0.1,0.3,50.0,0.0,0.2,20.0,0.1,0.3,42.9,0.7,1.8,41.0
SUE BIRD,SEA,42,0.3,0.5,53.3,0.2,0.4,38.5,0.5,1.3,41.0,0.2,0.3,55.6,0.1,0.1,50.0,1.6,4.2,37.4
SYDNEY COLSON,LVA,33,0.1,0.5,14.3,0.1,0.5,25.0,0.3,0.4,66.7,0.2,0.2,100,0.0,0.0,0.0,0.1,0.5,11.1
SYLVIA FOWLES,MIN,37,4.7,6.9,68.9,1.2,2.2,52.2,0.2,0.8,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
